  0%|          | 0/100 [00:00<?, ?it/s]
Epoch 9, avg running_loss: 0.014680452644824982
Epoch 9, avg running_loss: 0.01517788041383028
Epoch 9, avg running_loss: 0.01508828904479742
Epoch 9, avg running_loss: 0.014696639962494373
Epoch 9, avg running_loss: 0.016399523243308067
Epoch 9, avg running_loss: 0.01528412289917469
Epoch 9, avg running_loss: 0.014621742069721222
Epoch 9, avg running_loss: 0.014960415661334991
Epoch 9, avg running_loss: 0.01452114712446928
Epoch 9, avg running_loss: 0.014480783604085445
Epoch 9, avg running_loss: 0.015254463069140911
Epoch 9, avg running_loss: 0.013433556072413921
Epoch 9, avg running_loss: 0.014816107228398323
Epoch 9, avg running_loss: 0.014997147023677826
Epoch 9, avg running_loss: 0.01519632339477539
Epoch 9, avg running_loss: 0.015536538325250149
Training loss for 9:11.930158615112305
 60%|██████    | 9/15 [1:10:36<46:47, 467.84s/it]
Training for Epoch 10 starting:
Epoch 10, avg running_loss: 0.015873005613684654
Epoch 10, avg running_loss: 0.014978333376348019
Epoch 10, avg running_loss: 0.01443407591432333
Epoch 10, avg running_loss: 0.01523988600820303
Epoch 10, avg running_loss: 0.016498949378728867
Epoch 10, avg running_loss: 0.014546600170433521
Epoch 10, avg running_loss: 0.0173762459307909
Epoch 10, avg running_loss: 0.013585611246526241
Epoch 10, avg running_loss: 0.013511675409972668
Epoch 10, avg running_loss: 0.013659859076142311
Epoch 10, avg running_loss: 0.015025538392364979
Epoch 10, avg running_loss: 0.014770276844501495
Epoch 10, avg running_loss: 0.015428039245307446
Epoch 10, avg running_loss: 0.014125712215900421
Epoch 10, avg running_loss: 0.01452059205621481
Epoch 10, avg running_loss: 0.013467266224324703
Epoch 10, avg running_loss: 0.015121686272323132
Epoch 10, avg running_loss: 0.014830820262432098
Epoch 10, avg running_loss: 0.016113771125674248
Epoch 10, avg running_loss: 0.014334635809063911
Epoch 10, avg running_loss: 0.013548227027058601
Epoch 10, avg running_loss: 0.016281014308333397
Epoch 10, avg running_loss: 0.015564008615911007
Epoch 10, avg running_loss: 0.014390421099960804
Epoch 10, avg running_loss: 0.016156338155269623
Epoch 10, avg running_loss: 0.0144291240721941
Epoch 10, avg running_loss: 0.015734052285552025
Epoch 10, avg running_loss: 0.014550717547535896
Epoch 10, avg running_loss: 0.01571766845881939
Epoch 10, avg running_loss: 0.014722922816872597
Epoch 10, avg running_loss: 0.013133378699421883
Epoch 10, avg running_loss: 0.016294028609991074
Epoch 10, avg running_loss: 0.014823207631707191
Epoch 10, avg running_loss: 0.014900018461048603
Epoch 10, avg running_loss: 0.014638281427323818
Epoch 10, avg running_loss: 0.014042663387954235
Epoch 10, avg running_loss: 0.01566409319639206
Epoch 10, avg running_loss: 0.014590101316571236
Epoch 10, avg running_loss: 0.01345507986843586
Epoch 10, avg running_loss: 0.015184587799012661
Epoch 10, avg running_loss: 0.015675723552703857
Epoch 10, avg running_loss: 0.013827122747898102
Epoch 10, avg running_loss: 0.01366354525089264
Epoch 10, avg running_loss: 0.013441785238683224
Epoch 10, avg running_loss: 0.015587721951305866
Epoch 10, avg running_loss: 0.014778818003833294
Epoch 10, avg running_loss: 0.013405732810497284
Epoch 10, avg running_loss: 0.013934465125203133
Epoch 10, avg running_loss: 0.013787636533379555
Epoch 10, avg running_loss: 0.013470301404595375
Epoch 10, avg running_loss: 0.01473351288586855
Epoch 10, avg running_loss: 0.014681058935821056
Epoch 10, avg running_loss: 0.013761842623353004
Epoch 10, avg running_loss: 0.01473634410649538
Epoch 10, avg running_loss: 0.013618587516248226
Epoch 10, avg running_loss: 0.013868865557014942
Epoch 10, avg running_loss: 0.0142970010638237
Epoch 10, avg running_loss: 0.014306026510894299
Epoch 10, avg running_loss: 0.01448310911655426
Epoch 10, avg running_loss: 0.016023270785808563
Epoch 10, avg running_loss: 0.014021635055541992
Epoch 10, avg running_loss: 0.015039761550724506
Epoch 10, avg running_loss: 0.014195744879543781
Epoch 10, avg running_loss: 0.013417241163551807
Epoch 10, avg running_loss: 0.014639451168477535
Epoch 10, avg running_loss: 0.01536833681166172
Epoch 10, avg running_loss: 0.014061599038541317
Epoch 10, avg running_loss: 0.0125743942335248
Epoch 10, avg running_loss: 0.014796807430684566
Epoch 10, avg running_loss: 0.013607501052320004
Epoch 10, avg running_loss: 0.013515536673367023
Epoch 10, avg running_loss: 0.013706102967262268
Epoch 10, avg running_loss: 0.01329475361853838
Epoch 10, avg running_loss: 0.01573443040251732
Epoch 10, avg running_loss: 0.013398522511124611
Epoch 10, avg running_loss: 0.015638194978237152
Epoch 10, avg running_loss: 0.014240617863833904
Epoch 10, avg running_loss: 0.01452926080673933
Epoch 10, avg running_loss: 0.01583242230117321
Epoch 10, avg running_loss: 0.015325394459068775
Training loss for 10:11.682829856872559
 67%|██████▋   | 10/15 [1:18:23<38:56, 467.36s/it]
Training for Epoch 11 starting:
Epoch 11, avg running_loss: 0.015939539298415184
Epoch 11, avg running_loss: 0.015022327192127705
Epoch 11, avg running_loss: 0.014128448441624641
Epoch 11, avg running_loss: 0.01512921042740345
Epoch 11, avg running_loss: 0.013480344787240028
Epoch 11, avg running_loss: 0.014100010506808758
Epoch 11, avg running_loss: 0.012048553675413132
Epoch 11, avg running_loss: 0.016150247305631638
Epoch 11, avg running_loss: 0.014476649463176727
Epoch 11, avg running_loss: 0.015362436883151531
Epoch 11, avg running_loss: 0.012924611568450928
Epoch 11, avg running_loss: 0.013730347156524658
Epoch 11, avg running_loss: 0.014356519095599651
Epoch 11, avg running_loss: 0.015214011073112488
Epoch 11, avg running_loss: 0.014401832595467567
Epoch 11, avg running_loss: 0.013276641257107258
Epoch 11, avg running_loss: 0.014650026336312294
Epoch 11, avg running_loss: 0.014130095951259136
Epoch 11, avg running_loss: 0.012814980931580067
Epoch 11, avg running_loss: 0.013626821339130402
Epoch 11, avg running_loss: 0.014707977883517742
Epoch 11, avg running_loss: 0.014732255600392818
Epoch 11, avg running_loss: 0.015305551700294018
Epoch 11, avg running_loss: 0.013852042146027088
Epoch 11, avg running_loss: 0.013312953524291515
Epoch 11, avg running_loss: 0.013296863995492458
Epoch 11, avg running_loss: 0.015125392936170101
Epoch 11, avg running_loss: 0.014453333802521229
Epoch 11, avg running_loss: 0.013748451136052608
Epoch 11, avg running_loss: 0.01544184423983097
Epoch 11, avg running_loss: 0.01407429575920105
Epoch 11, avg running_loss: 0.013966483063995838
Epoch 11, avg running_loss: 0.015647409483790398
Epoch 11, avg running_loss: 0.01476051565259695
Epoch 11, avg running_loss: 0.013972476124763489
Epoch 11, avg running_loss: 0.013031832873821259
Epoch 11, avg running_loss: 0.013587226159870625
Epoch 11, avg running_loss: 0.013984284363687038
Epoch 11, avg running_loss: 0.014347723685204983
Epoch 11, avg running_loss: 0.014334206469357014
Epoch 11, avg running_loss: 0.014602052047848701
Epoch 11, avg running_loss: 0.015908552333712578
Epoch 11, avg running_loss: 0.01420616079121828
Epoch 11, avg running_loss: 0.013566190376877785
Epoch 11, avg running_loss: 0.014074369333684444
Epoch 11, avg running_loss: 0.014139654114842415
Epoch 11, avg running_loss: 0.015342483296990395
Epoch 11, avg running_loss: 0.015495451167225838
Epoch 11, avg running_loss: 0.015798017382621765
Epoch 11, avg running_loss: 0.014059669338166714
Epoch 11, avg running_loss: 0.016422061249613762
Epoch 11, avg running_loss: 0.014006291516125202
Epoch 11, avg running_loss: 0.013772718608379364
Epoch 11, avg running_loss: 0.013599015772342682
Epoch 11, avg running_loss: 0.01556907594203949
Epoch 11, avg running_loss: 0.013716195710003376
Epoch 11, avg running_loss: 0.01436117198318243
Epoch 11, avg running_loss: 0.01464933343231678
Epoch 11, avg running_loss: 0.014122985303401947
Epoch 11, avg running_loss: 0.01447182334959507
Epoch 11, avg running_loss: 0.01350976713001728
Epoch 11, avg running_loss: 0.01707448996603489
Epoch 11, avg running_loss: 0.013688224367797375
Epoch 11, avg running_loss: 0.017373867332935333
Epoch 11, avg running_loss: 0.015565869398415089
Epoch 11, avg running_loss: 0.013655480928719044
Epoch 11, avg running_loss: 0.014268613420426846
Epoch 11, avg running_loss: 0.014292756095528603
Epoch 11, avg running_loss: 0.01638638786971569
Epoch 11, avg running_loss: 0.015556219033896923
Epoch 11, avg running_loss: 0.013882400467991829
Epoch 11, avg running_loss: 0.014686438255012035
Epoch 11, avg running_loss: 0.012915009632706642
Epoch 11, avg running_loss: 0.013744247145950794
Epoch 11, avg running_loss: 0.014123338274657726
Epoch 11, avg running_loss: 0.013518144376575947
Epoch 11, avg running_loss: 0.013894855976104736
Epoch 11, avg running_loss: 0.013810967095196247
Epoch 11, avg running_loss: 0.012279311195015907
Epoch 11, avg running_loss: 0.012795082293450832
Training loss for 11:11.495518684387207
 73%|███████▎  | 11/15 [1:26:09<31:07, 466.95s/it]
Training for Epoch 12 starting:
Epoch 12, avg running_loss: 0.014575979672372341
Epoch 12, avg running_loss: 0.013082901015877724
Epoch 12, avg running_loss: 0.013482949696481228
Epoch 12, avg running_loss: 0.012971880845725536
Epoch 12, avg running_loss: 0.015844400972127914
Epoch 12, avg running_loss: 0.013148459605872631
Epoch 12, avg running_loss: 0.013415135443210602
Epoch 12, avg running_loss: 0.014116654172539711
Epoch 12, avg running_loss: 0.012603039853274822
Epoch 12, avg running_loss: 0.014457895420491695
Epoch 12, avg running_loss: 0.01436635758727789
Epoch 12, avg running_loss: 0.014215493574738503
Epoch 12, avg running_loss: 0.014530208893120289
Epoch 12, avg running_loss: 0.015504746697843075
Epoch 12, avg running_loss: 0.015573306940495968
Epoch 12, avg running_loss: 0.014780852012336254
Epoch 12, avg running_loss: 0.012663185596466064
Epoch 12, avg running_loss: 0.016057178378105164
Epoch 12, avg running_loss: 0.012789598666131496
Epoch 12, avg running_loss: 0.014717506244778633
Epoch 12, avg running_loss: 0.015486503951251507
Epoch 12, avg running_loss: 0.012959526851773262
Epoch 12, avg running_loss: 0.013752849772572517
Epoch 12, avg running_loss: 0.015568497590720654
Epoch 12, avg running_loss: 0.013763584196567535
Epoch 12, avg running_loss: 0.013318273238837719
Epoch 12, avg running_loss: 0.01567312702536583
Epoch 12, avg running_loss: 0.013171202503144741
Epoch 12, avg running_loss: 0.013699166476726532
Epoch 12, avg running_loss: 0.014550425112247467
Epoch 12, avg running_loss: 0.014848816208541393
Epoch 12, avg running_loss: 0.012596446089446545
Epoch 12, avg running_loss: 0.015168058685958385
Epoch 12, avg running_loss: 0.015005870722234249
Epoch 12, avg running_loss: 0.013836001046001911
Epoch 12, avg running_loss: 0.015253424644470215
Epoch 12, avg running_loss: 0.0139343636110425
Epoch 12, avg running_loss: 0.014412753283977509
Epoch 12, avg running_loss: 0.013631348498165607
Epoch 12, avg running_loss: 0.012260403484106064
Epoch 12, avg running_loss: 0.013671355322003365
Epoch 12, avg running_loss: 0.01563934236764908
Epoch 12, avg running_loss: 0.014157223515212536
Epoch 12, avg running_loss: 0.013890872709453106
Epoch 12, avg running_loss: 0.013540269806981087
Epoch 12, avg running_loss: 0.013613270595669746
Epoch 12, avg running_loss: 0.013814600184559822
Epoch 12, avg running_loss: 0.014118830673396587
Epoch 12, avg running_loss: 0.01313089020550251
Epoch 12, avg running_loss: 0.014688745141029358
Epoch 12, avg running_loss: 0.01345765870064497
Epoch 12, avg running_loss: 0.014914887957274914
Epoch 12, avg running_loss: 0.0136970030143857
Epoch 12, avg running_loss: 0.01422874629497528
Epoch 12, avg running_loss: 0.015337909571826458
Epoch 12, avg running_loss: 0.014814828522503376
Epoch 12, avg running_loss: 0.012111363932490349
Epoch 12, avg running_loss: 0.013317939825356007
Epoch 12, avg running_loss: 0.012668371200561523
Epoch 12, avg running_loss: 0.013452700339257717
Epoch 12, avg running_loss: 0.013924610801041126
Epoch 12, avg running_loss: 0.01404146384447813
Epoch 12, avg running_loss: 0.01448269933462143
Epoch 12, avg running_loss: 0.01411794126033783
Epoch 12, avg running_loss: 0.012742683291435242
Epoch 12, avg running_loss: 0.014236412942409515
Epoch 12, avg running_loss: 0.014256099238991737
Epoch 12, avg running_loss: 0.014761102385818958
Epoch 12, avg running_loss: 0.013154754415154457
Epoch 12, avg running_loss: 0.013269647024571896
Epoch 12, avg running_loss: 0.01443271990865469
Epoch 12, avg running_loss: 0.015072002075612545
Epoch 12, avg running_loss: 0.015317074954509735
Epoch 12, avg running_loss: 0.014158940874040127
Epoch 12, avg running_loss: 0.013743449933826923
Epoch 12, avg running_loss: 0.013489666394889355
Epoch 12, avg running_loss: 0.015654604882001877
Epoch 12, avg running_loss: 0.01341674942523241
Epoch 12, avg running_loss: 0.013697141781449318
Epoch 12, avg running_loss: 0.012963560409843922
Training loss for 12:11.249886512756348
 80%|████████  | 12/15 [1:33:55<23:20, 466.69s/it]
Training for Epoch 13 starting:
Epoch 13, avg running_loss: 0.01309025939553976
Epoch 13, avg running_loss: 0.013991757296025753
Epoch 13, avg running_loss: 0.014110160060226917
Epoch 13, avg running_loss: 0.012773028574883938
Epoch 13, avg running_loss: 0.0145065663382411
Epoch 13, avg running_loss: 0.012574496679008007
Epoch 13, avg running_loss: 0.015344681218266487
Epoch 13, avg running_loss: 0.013597095385193825
Epoch 13, avg running_loss: 0.01423825602978468
Epoch 13, avg running_loss: 0.015162758529186249
Epoch 13, avg running_loss: 0.012610499747097492
Epoch 13, avg running_loss: 0.012395884841680527
Epoch 13, avg running_loss: 0.013053173199295998
Epoch 13, avg running_loss: 0.013605007901787758
Epoch 13, avg running_loss: 0.013485281728208065
Epoch 13, avg running_loss: 0.012339917942881584
Epoch 13, avg running_loss: 0.012019762769341469
Epoch 13, avg running_loss: 0.01357982587069273
Epoch 13, avg running_loss: 0.012353034690022469
Epoch 13, avg running_loss: 0.01285236980766058
Epoch 13, avg running_loss: 0.01399108488112688
Epoch 13, avg running_loss: 0.013525547459721565
Epoch 13, avg running_loss: 0.013681340031325817
Epoch 13, avg running_loss: 0.012780752964317799
Epoch 13, avg running_loss: 0.014331853948533535
Epoch 13, avg running_loss: 0.017426973208785057
Epoch 13, avg running_loss: 0.012756980024278164
Epoch 13, avg running_loss: 0.012595864944159985
Epoch 13, avg running_loss: 0.01353177335113287
Epoch 13, avg running_loss: 0.01363530196249485
Epoch 13, avg running_loss: 0.013966302387416363
Epoch 13, avg running_loss: 0.014061534777283669
Epoch 13, avg running_loss: 0.014074139297008514
Epoch 13, avg running_loss: 0.013855661265552044
Epoch 13, avg running_loss: 0.013843889348208904
Epoch 13, avg running_loss: 0.014568067155778408
Epoch 13, avg running_loss: 0.013804808259010315
Epoch 13, avg running_loss: 0.01448936015367508
Epoch 13, avg running_loss: 0.014101922512054443
Epoch 13, avg running_loss: 0.0141571881249547
Epoch 13, avg running_loss: 0.01443994976580143
Epoch 13, avg running_loss: 0.011946551501750946
Epoch 13, avg running_loss: 0.016825513914227486
Epoch 13, avg running_loss: 0.014660446904599667
Epoch 13, avg running_loss: 0.011987411417067051
Epoch 13, avg running_loss: 0.01456394698470831
Epoch 13, avg running_loss: 0.014329674653708935
Epoch 13, avg running_loss: 0.014665797352790833
Epoch 13, avg running_loss: 0.013722002506256104
Epoch 13, avg running_loss: 0.012417899444699287
Epoch 13, avg running_loss: 0.014399026520550251
Epoch 13, avg running_loss: 0.01448998786509037
Epoch 13, avg running_loss: 0.013090255670249462
Epoch 13, avg running_loss: 0.01265020202845335
Epoch 13, avg running_loss: 0.014583820477128029
Epoch 13, avg running_loss: 0.013045049272477627
Epoch 13, avg running_loss: 0.014120486564934254
Epoch 13, avg running_loss: 0.012972219847142696
Epoch 13, avg running_loss: 0.014519273303449154
Epoch 13, avg running_loss: 0.014984170906245708
Epoch 13, avg running_loss: 0.013497719541192055
Epoch 13, avg running_loss: 0.015147501602768898
Epoch 13, avg running_loss: 0.015534753911197186
Epoch 13, avg running_loss: 0.013662158511579037
Epoch 13, avg running_loss: 0.015798283740878105
Epoch 13, avg running_loss: 0.014104125089943409
Epoch 13, avg running_loss: 0.013797806575894356
Epoch 13, avg running_loss: 0.015176409855484962
Epoch 13, avg running_loss: 0.014619800262153149
Epoch 13, avg running_loss: 0.013948598876595497
Epoch 13, avg running_loss: 0.01582416705787182
Epoch 13, avg running_loss: 0.013340582139790058
Epoch 13, avg running_loss: 0.015483460389077663
Epoch 13, avg running_loss: 0.01361016184091568
Epoch 13, avg running_loss: 0.01349619310349226
Epoch 13, avg running_loss: 0.014152099378407001
Epoch 13, avg running_loss: 0.01380979735404253
Epoch 13, avg running_loss: 0.01343018002808094
Epoch 13, avg running_loss: 0.01433227676898241
Epoch 13, avg running_loss: 0.012445005588233471
Training loss for 13:11.104889869689941
 87%|████████▋ | 13/15 [1:41:41<15:32, 466.48s/it]
Training for Epoch 14 starting:
Epoch 14, avg running_loss: 0.014273165725171566
Epoch 14, avg running_loss: 0.013262065127491951
Epoch 14, avg running_loss: 0.014537674374878407
Epoch 14, avg running_loss: 0.013452738523483276
Epoch 14, avg running_loss: 0.013802209869027138
